x-axis,1
second,Volt
+7.200000E-03,+131.645727E-03
+7.201600E-03,+134.283918E-03
+7.203200E-03,+135.075375E-03
+7.204800E-03,+135.075375E-03
+7.206400E-03,+135.075375E-03
+7.208000E-03,+135.075375E-03
+7.209600E-03,+135.075375E-03
+7.211200E-03,+131.645727E-03
+7.212800E-03,+134.283918E-03
+7.214400E-03,+131.645727E-03
+7.216000E-03,+134.283918E-03
+7.217600E-03,+135.075375E-03
+7.219200E-03,+135.075375E-03
+7.220800E-03,+131.645727E-03
+7.222400E-03,+130.854270E-03
+7.224000E-03,+134.283918E-03
+7.225600E-03,+135.075375E-03
+7.227200E-03,+131.645727E-03
+7.228800E-03,+134.283918E-03
+7.230400E-03,+135.075375E-03
+7.232000E-03,+135.075375E-03
+7.233600E-03,+131.645727E-03
+7.235200E-03,+134.283918E-03
+7.236800E-03,+131.645727E-03
+7.238400E-03,+130.854270E-03
+7.240000E-03,+134.283918E-03
+7.241600E-03,+135.075375E-03
+7.243200E-03,+135.075375E-03
+7.244800E-03,+135.075375E-03
+7.246400E-03,+135.075375E-03
+7.248000E-03,+135.075375E-03
+7.249600E-03,+131.645727E-03
+7.251200E-03,+134.283918E-03
+7.252800E-03,+131.645727E-03
+7.254400E-03,+130.854270E-03
+7.256000E-03,+134.283918E-03
+7.257600E-03,+131.645727E-03
+7.259200E-03,+134.283918E-03
+7.260800E-03,+135.075375E-03
+7.262400E-03,+135.075375E-03
+7.264000E-03,+131.645727E-03
+7.265600E-03,+127.424622E-03
+7.267200E-03,+126.633164E-03
+7.268800E-03,+133.492461E-03
+7.270400E-03,+135.075375E-03
+7.272000E-03,+131.645727E-03
+7.273600E-03,+134.283918E-03
+7.275200E-03,+131.645727E-03
+7.276800E-03,+134.283918E-03
+7.278400E-03,+131.645727E-03
+7.280000E-03,+130.854270E-03
+7.281600E-03,+130.854270E-03
+7.283200E-03,+130.854270E-03
+7.284800E-03,+130.854270E-03
+7.286400E-03,+134.283918E-03
+7.288000E-03,+135.075375E-03
+7.289600E-03,+135.075375E-03
+7.291200E-03,+131.645727E-03
+7.292800E-03,+130.854270E-03
+7.294400E-03,+134.283918E-03
+7.296000E-03,+131.645727E-03
+7.297600E-03,+134.283918E-03
+7.299200E-03,+131.645727E-03
+7.300800E-03,+130.854270E-03
+7.302400E-03,+134.283918E-03
+7.304000E-03,+131.645727E-03
+7.305600E-03,+134.283918E-03
+7.307200E-03,+131.645727E-03
+7.308800E-03,+130.854270E-03
+7.310400E-03,+134.283918E-03
+7.312000E-03,+135.075375E-03
+7.313600E-03,+135.075375E-03
+7.315200E-03,+131.645727E-03
+7.316800E-03,+137.713566E-03
+7.318400E-03,+132.437185E-03
+7.320000E-03,+130.854270E-03
+7.321600E-03,+130.854270E-03
+7.323200E-03,+130.854270E-03
+7.324800E-03,+134.283918E-03
+7.326400E-03,+135.075375E-03
+7.328000E-03,+135.075375E-03
+7.329600E-03,+131.645727E-03
+7.331200E-03,+134.283918E-03
+7.332800E-03,+124.786431E-03
+7.334400E-03,+132.701004E-03
+7.336000E-03,+135.075375E-03
+7.337600E-03,+135.075375E-03
+7.339200E-03,+131.645727E-03
+7.340800E-03,+130.854270E-03
+7.342400E-03,+134.283918E-03
+7.344000E-03,+131.645727E-03
+7.345600E-03,+130.854270E-03
+7.347200E-03,+134.283918E-03
+7.348800E-03,+131.645727E-03
+7.350400E-03,+130.854270E-03
+7.352000E-03,+130.854270E-03
+7.353600E-03,+134.283918E-03
+7.355200E-03,+135.075375E-03
+7.356800E-03,+138.505024E-03
+7.358400E-03,+132.437185E-03
+7.360000E-03,+130.854270E-03
+7.361600E-03,+134.283918E-03
+7.363200E-03,+131.645727E-03
+7.364800E-03,+141.143215E-03
+7.366400E-03,+133.228642E-03
+7.368000E-03,+134.283918E-03
+7.369600E-03,+135.075375E-03
+7.371200E-03,+135.075375E-03
+7.372800E-03,+135.075375E-03
+7.374400E-03,+131.645727E-03
+7.376000E-03,+134.283918E-03
+7.377600E-03,+135.075375E-03
+7.379200E-03,+138.505024E-03
+7.380800E-03,+135.866833E-03
+7.382400E-03,+128.216079E-03
+7.384000E-03,+133.492461E-03
+7.385600E-03,+135.075375E-03
+7.387200E-03,+135.075375E-03
+7.388800E-03,+135.075375E-03
+7.390400E-03,+135.075375E-03
+7.392000E-03,+131.645727E-03
+7.393600E-03,+134.283918E-03
+7.395200E-03,+135.075375E-03
+7.396800E-03,+135.075375E-03
+7.398400E-03,+131.645727E-03
+7.400000E-03,+130.854270E-03
+7.401600E-03,+130.854270E-03
+7.403200E-03,+130.854270E-03
+7.404800E-03,+127.424622E-03
+7.406400E-03,+133.492461E-03
+7.408000E-03,+135.075375E-03
+7.409600E-03,+135.075375E-03
+7.411200E-03,+124.786431E-03
+7.412800E-03,+132.701004E-03
+7.414400E-03,+131.645727E-03
+7.416000E-03,+130.854270E-03
+7.417600E-03,+130.854270E-03
+7.419200E-03,+130.854270E-03
+7.420800E-03,+134.283918E-03
+7.422400E-03,+131.645727E-03
+7.424000E-03,+134.283918E-03
+7.425600E-03,+131.645727E-03
+7.427200E-03,+134.283918E-03
+7.428800E-03,+131.645727E-03
+7.430400E-03,+134.283918E-03
+7.432000E-03,+135.075375E-03
+7.433600E-03,+138.505024E-03
+7.435200E-03,+135.866833E-03
+7.436800E-03,+135.075375E-03
+7.438400E-03,+135.075375E-03
+7.440000E-03,+135.075375E-03
+7.441600E-03,+131.645727E-03
+7.443200E-03,+130.854270E-03
+7.444800E-03,+134.283918E-03
+7.446400E-03,+131.645727E-03
+7.448000E-03,+127.424622E-03
+7.449600E-03,+133.492461E-03
+7.451200E-03,+131.645727E-03
+7.452800E-03,+130.854270E-03
+7.454400E-03,+134.283918E-03
+7.456000E-03,+131.645727E-03
+7.457600E-03,+130.854270E-03
+7.459200E-03,+134.283918E-03
+7.460800E-03,+135.075375E-03
+7.462400E-03,+135.075375E-03
+7.464000E-03,+131.645727E-03
+7.465600E-03,+134.283918E-03
+7.467200E-03,+135.075375E-03
+7.468800E-03,+131.645727E-03
+7.470400E-03,+134.283918E-03
+7.472000E-03,+131.645727E-03
+7.473600E-03,+134.283918E-03
+7.475200E-03,+131.645727E-03
+7.476800E-03,+134.283918E-03
+7.478400E-03,+138.505024E-03
+7.480000E-03,+135.866833E-03
+7.481600E-03,+131.645727E-03
+7.483200E-03,+130.854270E-03
+7.484800E-03,+137.713566E-03
+7.486400E-03,+135.866833E-03
