x-axis,1
second,Volt
+326.5000000E-03,+120.6030138E-03
+326.5005000E-03,+120.6030138E-03
+326.5010000E-03,+120.6030138E-03
+326.5015000E-03,+116.5829133E-03
+326.5020000E-03,+120.6030138E-03
+326.5025000E-03,+120.6030138E-03
+326.5030000E-03,+120.6030138E-03
+326.5035000E-03,+120.6030138E-03
+326.5040000E-03,+120.6030138E-03
+326.5045000E-03,+116.5829133E-03
+326.5050000E-03,+120.6030138E-03
+326.5055000E-03,+120.6030138E-03
+326.5060000E-03,+120.6030138E-03
+326.5065000E-03,+116.5829133E-03
+326.5070000E-03,+116.5829133E-03
+326.5075000E-03,+120.6030138E-03
+326.5080000E-03,+120.6030138E-03
+326.5085000E-03,+120.6030138E-03
+326.5090000E-03,+116.5829133E-03
+326.5095000E-03,+116.5829133E-03
+326.5100000E-03,+120.6030138E-03
+326.5105000E-03,+120.6030138E-03
+326.5110000E-03,+120.6030138E-03
+326.5115000E-03,+120.6030138E-03
+326.5120000E-03,+120.6030138E-03
+326.5125000E-03,+120.6030138E-03
+326.5130000E-03,+116.5829133E-03
+326.5135000E-03,+116.5829133E-03
+326.5140000E-03,+120.6030138E-03
+326.5145000E-03,+120.6030138E-03
+326.5150000E-03,+120.6030138E-03
+326.5155000E-03,+120.6030138E-03
+326.5160000E-03,+120.6030138E-03
+326.5165000E-03,+120.6030138E-03
+326.5170000E-03,+120.6030138E-03
+326.5175000E-03,+120.6030138E-03
+326.5180000E-03,+120.6030138E-03
+326.5185000E-03,+120.6030138E-03
+326.5190000E-03,+120.6030138E-03
+326.5195000E-03,+116.5829133E-03
+326.5200000E-03,+116.5829133E-03
+326.5205000E-03,+120.6030138E-03
+326.5210000E-03,+120.6030138E-03
+326.5215000E-03,+116.5829133E-03
+326.5220000E-03,+120.6030138E-03
+326.5225000E-03,+120.6030138E-03
+326.5230000E-03,+120.6030138E-03
+326.5235000E-03,+120.6030138E-03
+326.5240000E-03,+124.6231142E-03
+326.5245000E-03,+120.6030138E-03
+326.5250000E-03,+120.6030138E-03
+326.5255000E-03,+120.6030138E-03
+326.5260000E-03,+120.6030138E-03
+326.5265000E-03,+120.6030138E-03
+326.5270000E-03,+120.6030138E-03
+326.5275000E-03,+120.6030138E-03
+326.5280000E-03,+120.6030138E-03
+326.5285000E-03,+120.6030138E-03
+326.5290000E-03,+120.6030138E-03
+326.5295000E-03,+120.6030138E-03
+326.5300000E-03,+120.6030138E-03
+326.5305000E-03,+120.6030138E-03
+326.5310000E-03,+120.6030138E-03
+326.5315000E-03,+120.6030138E-03
+326.5320000E-03,+120.6030138E-03
+326.5325000E-03,+116.5829133E-03
+326.5330000E-03,+120.6030138E-03
+326.5335000E-03,+116.5829133E-03
+326.5340000E-03,+120.6030138E-03
+326.5345000E-03,+120.6030138E-03
+326.5350000E-03,+120.6030138E-03
+326.5355000E-03,+116.5829133E-03
+326.5360000E-03,+120.6030138E-03
+326.5365000E-03,+120.6030138E-03
+326.5370000E-03,+116.5829133E-03
+326.5375000E-03,+120.6030138E-03
+326.5380000E-03,+120.6030138E-03
+326.5385000E-03,+120.6030138E-03
+326.5390000E-03,+120.6030138E-03
+326.5395000E-03,+120.6030138E-03
+326.5400000E-03,+120.6030138E-03
+326.5405000E-03,+120.6030138E-03
+326.5410000E-03,+120.6030138E-03
+326.5415000E-03,+120.6030138E-03
+326.5420000E-03,+120.6030138E-03
+326.5425000E-03,+120.6030138E-03
+326.5430000E-03,+120.6030138E-03
+326.5435000E-03,+120.6030138E-03
+326.5440000E-03,+116.5829133E-03
+326.5445000E-03,+120.6030138E-03
+326.5450000E-03,+120.6030138E-03
+326.5455000E-03,+120.6030138E-03
+326.5460000E-03,+120.6030138E-03
+326.5465000E-03,+116.5829133E-03
+326.5470000E-03,+120.6030138E-03
+326.5475000E-03,+120.6030138E-03
+326.5480000E-03,+116.5829133E-03
+326.5485000E-03,+116.5829133E-03
+326.5490000E-03,+124.6231142E-03
+326.5495000E-03,+120.6030138E-03
+326.5500000E-03,+116.5829133E-03
+326.5505000E-03,+120.6030138E-03
+326.5510000E-03,+120.6030138E-03
+326.5515000E-03,+120.6030138E-03
+326.5520000E-03,+120.6030138E-03
+326.5525000E-03,+120.6030138E-03
+326.5530000E-03,+120.6030138E-03
+326.5535000E-03,+120.6030138E-03
+326.5540000E-03,+120.6030138E-03
+326.5545000E-03,+116.5829133E-03
+326.5550000E-03,+120.6030138E-03
+326.5555000E-03,+120.6030138E-03
+326.5560000E-03,+120.6030138E-03
+326.5565000E-03,+120.6030138E-03
+326.5570000E-03,+124.6231142E-03
+326.5575000E-03,+120.6030138E-03
+326.5580000E-03,+120.6030138E-03
+326.5585000E-03,+120.6030138E-03
+326.5590000E-03,+120.6030138E-03
+326.5595000E-03,+120.6030138E-03
+326.5600000E-03,+120.6030138E-03
+326.5605000E-03,+120.6030138E-03
+326.5610000E-03,+120.6030138E-03
+326.5615000E-03,+120.6030138E-03
+326.5620000E-03,+120.6030138E-03
+326.5625000E-03,+116.5829133E-03
+326.5630000E-03,+120.6030138E-03
+326.5635000E-03,+116.5829133E-03
+326.5640000E-03,+120.6030138E-03
+326.5645000E-03,+120.6030138E-03
+326.5650000E-03,+120.6030138E-03
+326.5655000E-03,+116.5829133E-03
+326.5660000E-03,+120.6030138E-03
+326.5665000E-03,+116.5829133E-03
+326.5670000E-03,+120.6030138E-03
+326.5675000E-03,+120.6030138E-03
+326.5680000E-03,+120.6030138E-03
+326.5685000E-03,+120.6030138E-03
+326.5690000E-03,+120.6030138E-03
+326.5695000E-03,+116.5829133E-03
+326.5700000E-03,+120.6030138E-03
+326.5705000E-03,+116.5829133E-03
+326.5710000E-03,+116.5829133E-03
+326.5715000E-03,+116.5829133E-03
+326.5720000E-03,+116.5829133E-03
+326.5725000E-03,+120.6030138E-03
+326.5730000E-03,+120.6030138E-03
+326.5735000E-03,+120.6030138E-03
+326.5740000E-03,+120.6030138E-03
+326.5745000E-03,+120.6030138E-03
+326.5750000E-03,+120.6030138E-03
+326.5755000E-03,+120.6030138E-03
+326.5760000E-03,+116.5829133E-03
+326.5765000E-03,+120.6030138E-03
+326.5770000E-03,+120.6030138E-03
+326.5775000E-03,+116.5829133E-03
+326.5780000E-03,+120.6030138E-03
+326.5785000E-03,+120.6030138E-03
+326.5790000E-03,+120.6030138E-03
+326.5795000E-03,+120.6030138E-03
+326.5800000E-03,+120.6030138E-03
+326.5805000E-03,+120.6030138E-03
