x-axis,1
second,Volt
-1.01760000E+00,+100.89126E-03
-1.01756900E+00,+104.52261E-03
-1.01753800E+00,+104.52261E-03
-1.01750700E+00,+104.52261E-03
-1.01747600E+00,+104.52261E-03
-1.01744500E+00,+104.52261E-03
-1.01741400E+00,+104.52261E-03
-1.01738300E+00,+104.52261E-03
-1.01735200E+00,+104.13387E-03
-1.01732100E+00,+100.89126E-03
-1.01729000E+00,+104.13387E-03
-1.01725900E+00,+100.89126E-03
-1.01722800E+00,+104.52261E-03
-1.01719700E+00,+104.13387E-03
-1.01716600E+00,+100.50251E-03
-1.01713500E+00,+100.50251E-03
-1.01710400E+00,+100.89126E-03
-1.01707300E+00,+104.52261E-03
-1.01704200E+00,+104.52261E-03
-1.01701100E+00,+104.52261E-03
-1.01698000E+00,+104.91136E-03
-1.01694900E+00,+108.15397E-03
-1.01691800E+00,+104.52261E-03
-1.01688700E+00,+104.52261E-03
-1.01685600E+00,+104.52261E-03
-1.01682500E+00,+104.52261E-03
-1.01679400E+00,+104.52261E-03
-1.01676300E+00,+104.52261E-03
-1.01673200E+00,+104.52261E-03
-1.01670100E+00,+104.52261E-03
-1.01667000E+00,+104.52261E-03
-1.01663900E+00,+104.52261E-03
-1.01660800E+00,+104.52261E-03
-1.01657700E+00,+104.52261E-03
-1.01654600E+00,+104.52261E-03
-1.01651500E+00,+103.74512E-03
-1.01648400E+00,+97.25990E-03
-1.01645300E+00,+104.91136E-03
-1.01642200E+00,+108.15397E-03
-1.01639100E+00,+104.13387E-03
-1.01636000E+00,+100.89126E-03
-1.01632900E+00,+104.13387E-03
-1.01629800E+00,+100.50251E-03
-1.01626700E+00,+100.89126E-03
-1.01623600E+00,+104.52261E-03
-1.01620500E+00,+104.52261E-03
-1.01617400E+00,+104.13387E-03
-1.01614300E+00,+100.89126E-03
-1.01611200E+00,+104.13387E-03
-1.01608100E+00,+100.89126E-03
-1.01605000E+00,+103.74512E-03
-1.01601900E+00,+96.87116E-03
-1.01598800E+00,+100.89126E-03
-1.01595700E+00,+104.91136E-03
-1.01592600E+00,+108.15397E-03
-1.01589500E+00,+104.13387E-03
-1.01586400E+00,+99.72502E-03
-1.01583300E+00,+93.62855E-03
-1.01580200E+00,+104.52261E-03
-1.01577100E+00,+104.91136E-03
-1.01574000E+00,+106.59899E-03
-1.01570900E+00,+89.21970E-03
-1.01567800E+00,+96.87116E-03
-1.01564700E+00,+100.89126E-03
-1.01561600E+00,+104.52261E-03
-1.01558500E+00,+104.13387E-03
-1.01555400E+00,+100.89126E-03
-1.01552300E+00,+104.13387E-03
-1.01549200E+00,+101.28000E-03
-1.01546100E+00,+108.54271E-03
-1.01543000E+00,+107.76522E-03
-1.01539900E+00,+101.28000E-03
-1.01536800E+00,+108.15397E-03
-1.01533700E+00,+104.52261E-03
-1.01530600E+00,+104.13387E-03
-1.01527500E+00,+100.50251E-03
-1.01524400E+00,+100.89126E-03
-1.01521300E+00,+104.52261E-03
-1.01518200E+00,+104.52261E-03
-1.01515100E+00,+104.52261E-03
-1.01512000E+00,+104.52261E-03
-1.01508899E+00,+104.52261E-03
-1.01505799E+00,+104.13387E-03
-1.01502699E+00,+100.89126E-03
-1.01499599E+00,+104.52261E-03
-1.01496499E+00,+104.91136E-03
-1.01493399E+00,+108.54271E-03
-1.01490299E+00,+108.54271E-03
-1.01487199E+00,+108.15397E-03
-1.01484099E+00,+104.52261E-03
-1.01480999E+00,+104.52261E-03
-1.01477899E+00,+104.91136E-03
-1.01474799E+00,+108.15397E-03
-1.01471699E+00,+104.52261E-03
-1.01468599E+00,+104.52261E-03
-1.01465499E+00,+104.13387E-03
-1.01462399E+00,+100.50251E-03
-1.01459299E+00,+100.89126E-03
-1.01456199E+00,+104.52261E-03
-1.01453099E+00,+104.52261E-03
-1.01449999E+00,+103.35637E-03
-1.01446899E+00,+93.62855E-03
-1.01443799E+00,+104.52261E-03
-1.01440699E+00,+104.13387E-03
-1.01437599E+00,+100.89126E-03
-1.01434499E+00,+104.13387E-03
-1.01431399E+00,+100.50251E-03
-1.01428299E+00,+100.50251E-03
-1.01425199E+00,+100.89126E-03
-1.01422099E+00,+104.52261E-03
-1.01418999E+00,+104.52261E-03
-1.01415899E+00,+104.52261E-03
-1.01412799E+00,+104.13387E-03
-1.01409699E+00,+100.11377E-03
-1.01406599E+00,+97.25990E-03
-1.01403499E+00,+104.52261E-03
-1.01400399E+00,+104.52261E-03
-1.01397299E+00,+104.52261E-03
-1.01394199E+00,+104.13387E-03
-1.01391099E+00,+100.50251E-03
-1.01387999E+00,+100.89126E-03
-1.01384899E+00,+104.13387E-03
-1.01381799E+00,+100.89126E-03
-1.01378699E+00,+104.52261E-03
-1.01375599E+00,+104.13387E-03
-1.01372499E+00,+100.89126E-03
-1.01369399E+00,+103.74512E-03
-1.01366299E+00,+97.25990E-03
-1.01363199E+00,+104.52261E-03
-1.01360099E+00,+104.52261E-03
-1.01356999E+00,+104.52261E-03
-1.01353899E+00,+104.13387E-03
-1.01350799E+00,+100.89126E-03
-1.01347699E+00,+104.13387E-03
-1.01344599E+00,+101.28000E-03
-1.01341499E+00,+108.15397E-03
-1.01338399E+00,+104.13387E-03
-1.01335299E+00,+100.50251E-03
-1.01332199E+00,+100.89126E-03
-1.01329099E+00,+104.52261E-03
-1.01325999E+00,+104.13387E-03
-1.01322899E+00,+100.50251E-03
-1.01319799E+00,+100.50251E-03
-1.01316699E+00,+100.89126E-03
-1.01313599E+00,+104.52261E-03
-1.01310499E+00,+104.52261E-03
-1.01307399E+00,+104.13387E-03
-1.01304299E+00,+100.89126E-03
-1.01301199E+00,+104.13387E-03
-1.01298099E+00,+101.28000E-03
-1.01294999E+00,+108.15397E-03
-1.01291899E+00,+104.52261E-03
-1.01288799E+00,+104.13387E-03
-1.01285699E+00,+99.72502E-03
-1.01282599E+00,+93.62855E-03
-1.01279499E+00,+104.52261E-03
-1.01276399E+00,+104.91136E-03
-1.01273299E+00,+108.54271E-03
-1.01270199E+00,+107.76522E-03
-1.01267099E+00,+100.89126E-03
-1.01263999E+00,+104.52261E-03
-1.01260899E+00,+104.52261E-03
-1.01257799E+00,+104.91136E-03
-1.01254699E+00,+107.76522E-03
-1.01251599E+00,+100.89126E-03
-1.01248499E+00,+104.91136E-03
-1.01245399E+00,+108.15397E-03
-1.01242299E+00,+104.13386E-03
-1.01239199E+00,+100.89126E-03
-1.01236099E+00,+104.13386E-03
-1.01232999E+00,+100.89126E-03
